account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
2022-12-14,63,Los Angeles,Banker,9978,785.0,0,0,1,1.3392730778650594,0,53978.02038982163,48030.38476657558,0.0,0,2020-01-26,2023-11-06,0,0,False,0,0,0
2022-09-02,43,Houston,Other,5919,770.0,0,0,1,0.9323784303154472,0,43115.32157785288,32753.85755,0.0,0,2022-11-05,2024-01-27,0,0,False,0,0,0
2021-02-15,66,San Francisco,Artist,5758,525.0,94,0,5,1.677367772825216,1,28470.91962382244,12399.71439611708,4.0,1,2024-01-15,2024-05-19,1,1,False,0,0,0
2021-09-03,50,Atlanta,Banker,5565,738.0,0,0,1,1.040610780192974,0,73268.96747768566,46718.14186082386,0.0,0,2018-07-13,2024-02-08,4,0,False,0,0,1
2021-01-06,60,Chicago,Accountant,28278,438.0,95,0,3,1.9982766513953092,1,28120.044527995196,12668.486520946048,4.0,1,2019-12-06,2023-11-19,3,0,False,1,0,0
2020-10-28,67,Atlanta,Doctor,35735,618.0,0,0,1,1.9481555192318727,0,83801.76758777632,79867.30423408092,,0,2018-05-24,2024-04-03,0,0,False,1,0,1
2020-09-24,57,Houston,Banker,2282,510.0,0,0,1,1.0548937761898831,1,92501.94572626076,61286.81100225476,1.0,1,2024-01-14,2024-07-22,2,0,,0,0,0
2023-11-29,54,Dallas,Accountant,16354,527.0,112,0,1,2.7393649561643527,1,16086.87600383635,4810.330672213434,4.0,1,2017-02-16,2024-04-16,2,1,True,0,0,0
2023-09-06,41,Boston,Consultant,13334,505.0,0,0,1,1.0300522112407329,0,29927.635553300574,17724.28099084536,,0,2016-02-26,2024-05-29,1,0,False,0,0,0
2022-09-12,74,New York,Consultant,14423,572.0,0,0,1,1.3012208523154554,0,44008.66286554185,35989.47919042238,1.0,0,2017-10-10,2024-05-19,1,0,False,0,0,1
2023-01-04,48,Miami,Accountant,25950,667.0,0,1,1,0.7057568089953852,1,33532.33820166836,32265.83317965644,0.0,0,2015-06-01,2024-03-02,0,1,False,0,0,0
2019-11-09,65,New York,Consultant,15105,586.0,95,0,2,2.2296309178094376,1,15417.223666093814,5325.430403693476,3.0,2,2019-05-22,2024-05-11,2,0,True,0,0,0
2024-02-05,33,San Francisco,Doctor,81792,626.0,0,1,1,1.027103006821764,0,43836.47847674765,33154.932850984165,,0,2017-08-19,2024-02-18,0,0,False,0,0,0
2021-07-03,62,Los Angeles,Other,7985,712.0,0,0,1,1.2080919308765958,0,77962.93168531712,64296.59712,0.0,0,2014-12-20,2024-09-06,4,1,False,0,0,1
2020-10-29,33,Boston,Accountant,17609,375.0,118,1,6,1.9999462748565568,1,17561.31397238982,7391.892292394132,3.0,1,2021-05-14,2024-04-13,4,1,True,1,0,1
2020-09-16,71,San Francisco,Other,8424,576.0,0,0,1,1.1107656929272416,0,84693.06538,72004.1099,2.0,0,2023-02-25,2024-01-18,1,1,False,0,0,0
2024-08-25,51,Miami,Accountant,46644,641.0,0,0,1,1.7321133380324638,0,35134.28252343971,27914.94470942605,0.0,0,2024-09-05,2024-10-13,0,0,False,1,0,0
2023-11-26,35,Seattle,Banker,4007,337.0,114,1,7,2.2113266699522582,0,44683.720033903206,21956.37767489448,4.0,2,2019-02-07,2023-11-28,3,1,True,0,0,0
2019-12-22,25,Dallas,Banker,7973,545.0,36,1,2,0.6988394230850267,1,55196.944252988345,35359.61983756742,2.0,0,2021-10-01,2023-12-28,1,0,,1,0,0
2020-07-20,74,Chicago,Consultant,2915,649.0,0,0,1,1.302508521902125,0,106594.34824881951,83301.33264465013,0.0,0,2021-03-27,2024-01-03,0,0,False,0,0,0
2022-01-17,38,Boston,Accountant,58868,712.0,0,0,1,1.6598401275061072,0,84262.33709007042,65055.45506465401,0.0,0,2016-12-18,2024-08-16,0,0,False,1,0,0
2023-08-02,41,Chicago,Teacher,55199,746.0,0,0,1,1.3416878856879402,0,33042.51304331201,25325.578115650864,0.0,0,2015-11-07,2024-07-05,4,1,False,0,0,1
2020-06-08,33,Seattle,Other,7537,658.0,2,0,1,1.534007487424833,0,75722.16075031948,56801.37793100059,0.0,0,2016-07-06,2024-08-27,0,0,False,0,0,0
2020-04-08,64,New York,Banker,4375,771.0,6,1,1,0.9476343388445404,0,58928.774873934,30352.353060193185,,0,2021-02-27,2024-08-10,4,1,False,0,0,1
2021-09-17,21,Atlanta,Accountant,18356,747.0,0,1,1,0.9612990972393878,0,85631.87766640997,83025.71677286187,0.0,0,2019-01-11,2023-12-16,0,0,,0,0,0
2023-06-10,49,New York,Consultant,15728,400.0,0,0,1,1.1074759098004128,0,70389.38062,48280.61588090767,3.0,1,2024-02-20,2024-03-11,4,0,True,1,0,0
2024-01-23,26,Los Angeles,Accountant,35324,650.0,0,0,1,0.6823845249223759,0,43385.4728,35220.49616356329,0.0,0,2021-08-09,2024-03-27,0,1,False,0,0,0
2024-09-12,74,Boston,Lawyer,59485,756.0,0,0,1,1.5225814942183853,0,73099.74319984282,60737.74892589662,0.0,0,2024-07-16,2024-09-29,0,0,,1,0,0
2024-06-20,35,Chicago,Consultant,15602,824.0,0,0,1,1.212005873372208,0,34468.379463236364,22285.356480701656,0.0,0,2023-02-11,2024-02-23,0,0,False,0,1,0
2022-04-17,24,Boston,Teacher,16769,748.0,0,0,1,1.0348115693459097,0,685789.5625096217,57077.22229374569,0.0,0,2016-08-24,2024-10-13,0,0,False,0,1,0
2021-01-02,52,San Francisco,Artist,16928,561.0,102,1,1,1.5947401508655583,1,30931.5564,12029.159418690668,3.0,1,2020-09-21,2024-05-03,4,1,True,0,0,1
2019-11-01,35,Dallas,Consultant,15343,594.0,0,0,1,1.0885258645273697,0,65213.57994158068,36026.20932741734,1.0,1,2017-07-18,2023-12-26,2,0,True,0,0,0
2020-05-04,50,New York,Lawyer,68963,414.0,109,1,6,1.3499239576409188,0,22250.84788535741,9634.618754578849,4.0,2,2021-07-01,2024-10-12,3,0,False,0,0,0
2022-12-14,69,Chicago,Consultant,16733,736.0,1,0,1,0.8369781127412329,0,59653.68394447741,42616.2908212964,0.0,0,2015-09-30,2023-11-04,0,0,True,0,0,0
2021-12-21,46,Atlanta,Accountant,56289,645.0,0,0,1,1.5988504244700554,0,39741.76990080587,23861.657767624318,0.0,0,2021-01-05,2024-10-10,0,0,True,0,0,0
2022-01-01,20,Dallas,Other,6670,678.0,0,0,1,1.2196673650007326,0,76879.57056908193,62441.95758260808,0.0,0,2020-12-25,2023-12-25,0,0,False,0,0,0
2021-04-13,59,Chicago,Retail Worker,17367,674.0,0,0,1,0.7755751384677986,0,17551.55278872105,10782.014037606972,,0,2021-02-22,2023-10-29,0,1,False,0,0,1
2021-04-17,67,Boston,Teacher,55880,727.0,0,0,1,0.9505791674621816,1,43429.97178,32465.45653861886,,0,2023-01-15,2024-05-06,0,0,False,1,0,0
2024-03-30,21,Atlanta,Consultant,13771,442.0,0,0,1,1.2233602261986083,0,98102.39371049522,66569.41534437024,,1,2017-01-20,2024-10-23,4,0,,1,0,0
2022-11-17,27,Seattle,Artist,19858,402.0,0,0,1,1.4632634984141957,0,65116.07149458739,46435.733816385575,4.0,2,2016-05-10,2023-11-30,4,1,False,0,0,0
2020-01-21,39,Boston,Teacher,52818,749.0,0,0,1,1.4826759627884962,0,96941.32630143769,67277.70767449617,0.0,0,2021-07-23,2024-03-24,0,1,False,0,0,0
2024-07-09,24,Boston,Accountant,29818,487.0,94,1,7,2.731999103266788,1,25562.560978386453,7871.437399105654,3.0,1,2023-12-27,2024-02-17,4,0,True,1,0,0
2021-03-18,19,Dallas,Banker,8354,624.0,0,1,1,1.135772315709251,0,26589.91161544228,18445.320538554784,0.0,0,2023-05-06,2024-05-07,3,0,False,0,0,1
2021-07-09,58,Houston,Consultant,14710,612.0,0,0,1,1.182806312701402,0,79090.32785763287,69256.22727241357,0.0,0,2017-01-19,2024-05-25,0,1,False,1,0,0
2024-02-14,41,Miami,Banker,2356,586.0,0,0,1,1.0670636349162803,1,40604.75215953351,38155.33636798137,1.0,0,2024-06-12,2023-10-31,2,0,False,0,0,0
2020-12-11,67,Chicago,Banker,9487,595.0,0,0,1,0.8359588450906527,0,68321.56610166405,49774.93220203494,1.0,1,2018-02-04,2024-06-10,1,0,False,1,0,1
2020-04-05,67,Boston,Consultant,13679,401.0,118,1,9,1.1901719881317634,0,27393.583069036587,7694.047102672618,4.0,1,2023-07-28,2024-04-25,3,1,True,0,0,0
2024-03-03,35,Los Angeles,Other,7597,475.0,119,1,2,2.931811817285365,0,40099.842865833976,8412.866768859849,3.0,1,2021-08-04,2024-10-13,3,1,,1,1,0
2021-09-03,52,Seattle,Other,3193,574.0,0,0,1,1.0314246139660594,1,17344.807122605005,15082.393775025132,,0,2022-08-19,2024-08-03,4,0,False,0,0,0
2023-12-18,18,Miami,Retail Worker,7497,710.0,0,0,1,1.0589611723562062,0,44199.32012384472,31816.99942355996,0.0,0,2018-07-28,2024-03-15,4,0,False,0,1,0
2024-09-22,24,Houston,Banker,2281,691.0,0,0,1,1.2744829488260545,0,68159.50526,49170.41483435448,0.0,0,2016-01-11,2024-06-19,0,0,False,0,0,0
2020-04-04,66,Chicago,Software Developer,51838,661.0,3,0,1,1.5413741243678487,0,33343.41997389631,19602.65553496766,0.0,0,2020-02-19,2023-10-31,3,0,False,0,0,0
2024-10-03,34,Chicago,Engineer,87133,602.0,16,0,1,1.5055724977587706,0,56373.85512036492,32969.46604352865,0.0,0,2014-12-24,2023-12-23,0,0,False,0,0,0
2020-07-24,40,Dallas,Banker,3878,701.0,22,0,1,1.440269834643796,0,35133.939281874096,30352.353060193185,0.0,0,2023-01-08,2024-06-08,0,0,,0,0,1
2024-02-10,21,Atlanta,Banker,3272,623.0,9,0,1,1.3730987987729788,0,41870.06945649884,28426.13038838208,0.0,0,2017-04-05,2024-09-12,0,0,,0,0,1
2023-08-26,45,Dallas,Lawyer,13613,754.0,0,0,1,1.2560339265751188,0,83900.04977,70569.02659713433,0.0,0,2015-09-09,2024-06-05,0,0,False,0,0,0
2024-01-10,69,Chicago,Lawyer,57384,709.0,0,0,1,1.774228969812074,0,20985.52111073776,14548.422942579184,0.0,0,2024-05-27,2023-10-25,0,1,False,0,1,0
2021-02-01,62,Houston,Other,5165,673.0,9,0,1,1.6453140574092793,1,62121.83785,39926.734730783566,,0,2022-11-12,2024-02-04,0,0,False,0,1,0
2021-09-11,30,Miami,Banker,8485,708.0,0,1,1,1.3341006168788796,0,88840.45899439976,58827.64072943628,0.0,0,2017-09-09,2024-08-07,0,0,,1,0,0
2021-10-12,62,Dallas,Consultant,13098,462.0,117,1,4,2.007621108626509,1,34014.73307841139,15801.614318332491,3.0,1,2020-03-31,2023-11-15,4,1,False,1,0,0
2021-02-13,72,Seattle,Engineer,79555,350.0,96,1,6,2.9470565091882706,1,35656.24748817715,9703.988059824867,4.0,1,2015-12-24,2023-12-01,3,0,False,1,0,1
2019-12-20,50,New York,Other,9452,679.0,0,0,1,1.822205293446263,0,32469.262093903868,23227.83080842429,0.0,0,2017-03-21,2024-04-22,0,1,False,1,0,0
2023-07-23,52,San Francisco,Accountant,45405,657.0,0,0,1,1.1830265706864018,0,28384.502701671037,21410.51280490824,0.0,0,2015-02-20,2023-11-20,0,0,False,0,0,0
2022-02-14,20,Houston,Accountant,59007,770.0,22,0,1,1.5908724662181646,0,18501.522715287927,14556.946434178188,0.0,0,2019-12-25,2023-10-26,0,1,False,0,0,0
2022-09-14,71,Seattle,Other,2279,777.0,0,0,1,0.8682928815603417,0,80874.02948372459,66700.49519744611,0.0,0,2018-10-30,2024-03-23,0,0,False,0,0,0
2023-10-06,55,Boston,Other,8126,665.0,0,0,1,0.9864427745655348,0,106651.75995944884,90712.65491,0.0,0,2021-03-20,2024-09-11,0,0,,1,0,0
2022-04-25,68,Los Angeles,Consultant,14155,399.0,118,1,10,1.316077398558658,1,7904.536078022076,30352.353060193185,3.0,1,2017-07-23,2024-03-20,4,1,,0,0,0
2022-06-02,31,Houston,Doctor,80540,778.0,0,0,1,1.9309670272904147,0,24701.10807808837,15828.237127062115,0.0,0,2020-06-26,2024-02-07,0,0,False,0,0,0
2020-06-30,19,Atlanta,Engineer,85540,721.0,0,1,1,0.9876475376145992,0,30043.245786390307,26063.443314482334,0.0,0,2022-09-28,2024-05-11,0,0,False,1,0,0
2024-03-02,45,New York,Accountant,29838,556.0,0,0,1,1.027791602082866,0,37666.969936860725,29428.760298319416,1.0,1,2021-04-28,2024-10-20,1,0,False,0,0,1
2022-05-21,49,Houston,Teacher,24389,692.0,9,0,1,1.229922713682299,0,56788.68538763857,37384.77085902833,0.0,0,2016-04-02,2024-07-21,0,0,False,1,0,0
2020-07-11,72,Los Angeles,Teacher,52113,759.0,0,0,1,0.99214295782755,0,44608.80421413979,25953.99674689052,0.0,0,2018-03-11,2024-09-03,0,0,False,0,0,0
2022-11-29,20,Los Angeles,Banker,5633,418.0,99,1,2,2.191744742287041,1,33095.441095733266,7357.357510721213,4.0,1,2015-02-09,2024-05-13,4,0,True,0,0,1
2022-11-29,19,San Francisco,Consultant,16908,471.0,99,1,3,1.6751605344708729,1,20481.287565964423,8845.818728,4.0,2,2018-11-10,2024-07-09,3,1,True,0,0,0
2020-01-21,18,Chicago,Doctor,79960,666.0,0,0,1,2.3609475840676657,0,24969.45278042456,20923.53628542147,0.0,0,2017-06-03,2024-03-23,3,0,False,0,0,1
2020-02-08,32,Dallas,Banker,7170,377.0,106,1,5,2.259657704630692,1,31376.145373427596,12753.641600727244,4.0,1,2024-02-08,2024-05-25,3,1,True,0,0,0
2020-12-18,29,Dallas,Artist,9044,744.0,0,0,1,2.791362235939749,0,20239.118449072776,13198.159472504074,0.0,0,2015-01-21,2024-08-09,0,0,False,0,1,0
2023-11-13,28,Seattle,Banker,7446,406.0,90,1,2,1.8298862320265568,1,13939.524441881456,6717.281421699922,3.0,2,2016-06-02,2024-02-04,4,1,False,0,0,0
2023-08-14,44,Dallas,Banker,4598,810.0,0,0,1,0.9264286880780288,0,52016.97250681627,44186.34178710871,0.0,0,2021-10-05,2024-03-14,0,0,False,0,0,0
2022-07-07,36,Atlanta,Consultant,13131,613.0,46,0,1,0.9959079245000632,1,5811.883885795787,4075.470962554807,1.0,1,2021-04-21,2024-03-12,0,0,False,0,0,0
2020-12-03,36,San Francisco,Other,6169,686.0,18,0,1,0.8696188956945031,0,71060.09975030475,55487.021846821626,0.0,0,2017-05-04,2023-12-05,0,1,False,0,1,0
2024-08-06,39,Chicago,Other,9882,593.0,0,0,1,0.8897439905622492,0,56430.90175709302,51980.57763120902,1.0,1,2021-02-21,2024-08-21,2,0,False,0,0,1
2022-02-17,30,Los Angeles,Retail Worker,17529,796.0,0,0,1,2.2782573532140558,0,36442.13608020726,24835.08925889082,,0,2024-06-02,2024-01-14,0,0,False,0,0,0
2024-07-24,70,Chicago,Other,9939,769.0,0,0,1,1.444583849068978,0,66799.18972101471,53500.31359,0.0,0,2020-11-21,2024-03-15,0,0,False,0,0,0
2021-12-12,60,Atlanta,Teacher,41212,653.0,0,0,1,1.2529848807797137,0,26334.454185884748,19081.80447676427,0.0,0,2020-04-27,2023-11-12,3,1,True,1,1,1
2020-06-16,27,San Francisco,Other,7345,436.0,39,0,2,1.9637042147381052,0,13286.193934051966,10998.581684737324,4.0,2,2022-07-27,2024-10-10,4,0,True,0,0,0
2023-03-28,20,Miami,Banker,9704,661.0,8,1,1,0.6799489322411517,0,44504.31399278613,34753.86412485052,0.0,0,2019-03-17,2024-06-10,0,0,False,0,1,0
2023-02-19,73,Boston,Accountant,50134,668.0,0,1,1,1.0650337434734338,0,95236.46144,80458.47068979703,0.0,0,2018-10-13,2024-09-16,0,0,False,0,0,0
2019-11-02,37,Dallas,Other,8994,630.0,6,0,1,1.528685178018781,0,29572.786156921644,20680.373535908664,0.0,0,2023-02-24,2024-05-12,0,0,False,0,0,1
2024-02-16,34,Miami,Consultant,14929,637.0,96,1,10,3.2255777955760623,0,6541.280914280503,2036.483444690737,4.0,2,2016-05-02,2024-09-01,4,1,False,1,0,1
2024-01-13,32,Los Angeles,Banker,6425,674.0,0,0,1,0.9390269779081708,0,95512.42565804912,59198.14038786279,,0,2017-04-09,2024-01-26,0,1,False,1,0,0
2020-10-29,60,Chicago,Software Developer,7955,756.0,0,0,1,1.558064406,0,89576.69756144911,82951.64310264771,0.0,0,2019-06-09,2024-10-11,0,0,False,1,0,0
2023-01-18,20,Boston,Software Developer,63942,493.0,100,1,1,1.3300720514856403,1,19138.596318080225,4550.922224179522,3.0,2,2018-04-01,2024-07-15,4,0,False,1,1,0
2022-09-29,53,Los Angeles,Teacher,52876,792.0,0,0,1,0.9792956237214784,0,82935.17124971644,52015.86104900247,0.0,0,2015-01-29,2024-07-28,0,0,False,0,0,0
2024-10-06,68,New York,Other,42057,679.0,0,0,1,1.2564174704052595,0,76589.44765750684,55238.47120623863,0.0,0,2015-01-08,2024-02-06,0,0,False,0,0,1
2020-04-04,49,Dallas,Teacher,44275,832.0,0,0,1,0.9682500153294832,0,66908.08638076796,61079.63648372154,0.0,0,2024-10-24,2024-01-13,0,0,False,0,1,0
2024-09-18,39,Seattle,Accountant,28264,792.0,0,0,1,1.1485873796722257,0,30170.01947010181,22066.78583559635,0.0,0,2021-10-07,2024-03-22,0,0,,0,0,0
2022-03-11,68,Atlanta,Other,8369,351.0,96,1,10,2.1014717711894506,1,6744.415532116753,1358.3216869339362,3.0,2,2015-11-30,2024-04-04,4,0,True,1,0,0
2020-02-04,30,Miami,Artist,16180,384.0,114,1,8,2.791750349695912,0,25060.81645213716,9678.940121,4.0,2,2017-06-01,2024-01-24,4,1,,0,0,1
2020-01-07,21,San Francisco,Artist,12805,543.0,0,1,1,0.9043817506898734,0,63354.07241270353,46509.64017524853,2.0,1,2020-08-01,2023-11-02,1,0,,0,0,0
2020-08-06,29,New York,Doctor,64693,544.0,0,0,1,2.222458501066457,0,9318.440153470796,9013.145258639172,1.0,0,2021-03-21,2024-02-28,2,0,False,0,0,0
2024-03-26,28,Atlanta,Software Developer,53667,703.0,0,1,1,0.9609958216387248,0,13947.830423549469,11214.06042,0.0,0,2020-06-01,2024-05-23,0,0,False,0,0,0
2024-06-16,59,Boston,Banker,5924,488.0,107,1,6,1.8297372232511315,1,47353.15686192907,9888.794376597074,,1,2019-09-15,2023-10-26,3,0,True,0,0,1
2024-01-24,38,Boston,Other,4634,674.0,0,0,1,1.6240641890393228,1,55475.66717802332,51972.13384293761,0.0,0,2021-01-09,2024-02-16,0,0,False,0,0,0
2021-09-20,50,Boston,Artist,24983,775.0,0,0,2,1.3346763938812174,0,82241.01142469536,69567.15706910111,0.0,0,2023-10-30,2024-08-11,0,0,False,0,0,0
2020-10-05,52,Miami,Accountant,53537,555.0,0,0,1,1.035273224820254,0,66572.17357,42691.504,1.0,1,2023-12-12,2024-10-18,1,0,,0,0,0
2021-08-20,46,Boston,Teacher,20269,788.0,23,0,1,1.4189929372058052,0,65796.33778995533,50412.680180556265,0.0,0,2021-11-03,2024-05-28,4,1,False,1,0,1
2021-07-30,51,Los Angeles,Other,4900,776.0,34,0,1,1.9702951434920484,1,42177.61874151636,35495.58220847815,2.0,0,2024-07-09,2024-06-13,0,0,False,1,0,0
2023-02-18,65,New York,Accountant,48547,796.0,0,0,1,1.3295987547119474,0,83593.42271471092,30352.353060193185,0.0,0,2014-11-02,2024-08-03,0,0,False,0,0,0
2021-05-19,71,San Francisco,Banker,4730,789.0,0,1,1,1.0639962567982766,0,55942.82297592235,52855.947543711765,0.0,0,2022-01-16,2023-11-21,0,0,False,0,0,0
2023-07-02,65,San Francisco,Artist,5134,771.0,0,0,1,1.3463113131784,0,13310.11746,30352.353060193185,0.0,0,2015-10-03,2024-05-30,0,0,False,0,0,0
2024-01-04,48,Miami,Other,6290,524.0,0,0,1,0.7688174952017388,0,72590.20560684151,51335.95601203801,1.0,1,2023-09-22,2024-01-03,4,0,False,0,0,1
2020-06-26,26,Boston,Software Developer,90820,626.0,0,0,2,0.8764182460426082,0,15106.946021225333,10517.983957235652,,0,2019-02-07,2024-07-23,0,0,False,1,0,1
2021-05-19,41,Miami,Other,3896,495.0,0,0,2,0.8919365184320007,0,78856.38953980767,57702.451987632936,3.0,1,2021-01-16,2024-02-19,3,0,,1,1,0
2024-04-08,21,Dallas,Accountant,17755,416.0,95,1,10,0.8084811533801146,1,10167.756178691565,3506.47254,3.0,2,2023-04-28,2024-02-01,4,0,True,1,0,1
2022-10-24,53,Atlanta,Banker,7682,556.0,112,0,9,0.8908419827614524,1,46419.53162136788,14198.63215875529,3.0,2,2022-07-26,2024-05-10,1,1,True,1,0,0
2022-01-26,46,Boston,Other,55158,491.0,35,0,3,1.203913105846948,1,23364.78757517539,19987.15483866316,4.0,2,2023-06-14,2024-02-16,3,0,False,1,0,0
2021-09-30,39,Miami,Teacher,28543,524.0,0,0,1,1.592565501090762,0,53133.60117321984,36363.237503878685,1.0,0,2023-10-06,2023-11-26,1,0,False,0,0,0
2021-02-08,69,Miami,Accountant,45003,736.0,0,0,1,1.2555386100380412,1,48871.55393550944,50693.95799668799,,0,2019-07-23,2023-11-17,0,0,False,0,0,0
2022-10-07,29,Boston,Banker,7702,691.0,0,1,1,1.2479025602845726,0,23084.197193180877,16423.153431853516,0.0,0,2018-11-08,2024-09-02,0,0,False,0,1,0
2023-12-27,19,Miami,Teacher,48113,517.0,47,0,2,0.6495278980561009,0,43753.45159594727,30352.353060193185,2.0,1,2015-10-04,2024-05-05,2,0,True,0,1,0
2022-08-26,62,Dallas,Accountant,27365,685.0,0,0,1,1.1729334781431051,0,63112.96698,50406.35871963254,0.0,0,2021-01-17,2024-09-24,0,1,False,0,0,0
2023-08-16,56,Boston,Accountant,37516,759.0,0,0,1,0.8494500461122768,0,33734.37468009435,21058.877273416925,0.0,0,2019-11-08,2024-01-02,0,0,False,0,0,0
2021-08-06,65,Boston,Lawyer,61610,446.0,95,1,2,2.4266944029390505,0,42521.92208257875,13697.350540293804,3.0,2,2019-04-24,2023-11-30,4,0,True,1,0,1
2021-09-29,45,New York,Banker,4809,751.0,0,1,1,1.8421206926275844,0,50193.95159916463,31868.35740146124,0.0,0,2023-07-21,2024-05-22,3,0,False,0,1,0
2022-08-18,34,Chicago,Teacher,4167,744.0,0,0,1,2.1263447334089256,0,31612.23200657318,21079.544833200325,0.0,0,2016-04-16,2023-12-12,0,0,,0,0,0
2024-02-28,72,Chicago,Retail Worker,16373,779.0,0,0,1,1.2151916345526037,0,23864.580072041757,22415.24505874673,0.0,0,2021-08-05,2024-01-13,4,0,False,0,0,1
2024-02-01,43,New York,Retail Worker,12039,580.0,0,0,1,0.7907492336654842,0,93649.3961,66013.69890066964,,0,2019-02-12,2024-08-31,1,0,False,0,0,0
2021-05-27,40,Boston,Doctor,99722,812.0,0,1,1,1.6529989478772564,0,34484.178313458695,30312.072162979413,0.0,0,2024-03-21,2023-11-22,0,0,False,1,0,0
2023-06-18,52,Houston,Teacher,47904,580.0,0,0,1,0.8558563555059358,0,73300.84103152827,51630.48057891905,2.0,0,2019-10-25,2024-05-30,2,0,False,0,0,0
2022-11-08,42,New York,Teacher,39976,776.0,16,0,1,1.8129561487328625,0,97653.75304635748,82087.78104886653,0.0,0,2024-08-07,2024-01-09,3,1,False,0,1,0
2022-02-02,21,Miami,Accountant,18554,600.0,0,0,1,1.0683840962064508,0,58849.8778608225,47975.02778548982,0.0,0,2020-04-17,2023-12-05,0,0,False,1,0,0
2021-02-02,52,Miami,Retail Worker,7646,767.0,0,0,1,1.1408341733261018,0,70521.22914422059,48402.82269008755,0.0,0,2023-08-08,2024-01-06,0,0,False,0,0,0
2020-04-03,30,Seattle,Teacher,39724,759.0,0,1,1,1.134202119432965,0,55574.09150712711,31374.43740482412,0.0,0,2024-05-20,2024-10-08,0,1,False,0,0,0
2024-06-21,23,San Francisco,Lawyer,79530,813.0,0,0,1,1.1041630359488652,0,78980.46065689324,43449.25928924289,0.0,0,2021-04-25,2023-11-15,0,0,False,0,0,0
2021-02-22,68,Los Angeles,Consultant,16304,755.0,0,0,1,1.9113894589254123,0,16070.356347742609,13866.246423541626,0.0,0,2021-03-29,2024-05-01,0,0,False,1,0,0
2022-07-30,45,Miami,Engineer,46864,768.0,0,0,1,1.411364098420565,0,32583.674166048728,23644.60254922275,0.0,0,2023-06-15,2023-11-01,0,0,False,0,0,0
2023-09-04,30,Chicago,Teacher,35217,568.0,22,0,1,1.080459222355611,0,97644.47898,54260.83157,2.0,1,2020-04-10,2023-12-17,1,0,False,0,0,0
2023-01-18,23,Chicago,Software Developer,50078,629.0,0,0,1,0.9000501360071065,0,89301.00146948523,79399.50482999913,0.0,0,2021-11-09,2023-12-07,4,0,False,1,1,0
2020-04-24,26,San Francisco,Doctor,95488,345.0,119,1,5,2.3379406483684497,1,32643.73452232344,15353.937832998845,4.0,1,2022-02-10,2023-11-27,4,0,True,1,0,1
2023-01-05,25,Los Angeles,Banker,4277,546.0,0,0,1,1.2823772192184728,0,99314.29799759768,77963.29826436283,2.0,1,2024-04-15,2024-02-12,2,0,,0,0,0
2021-05-22,34,Miami,Teacher,48952,354.0,97,1,2,1.9384403192660928,1,16803.137939171505,6655.969209143364,,1,2015-02-19,2024-02-12,3,1,True,1,0,0
2023-09-18,29,Chicago,Other,4584,647.0,0,1,1,1.157404723499692,0,57155.187065260485,36845.13645219341,0.0,0,2024-03-21,2023-11-23,3,1,False,1,1,1
2023-03-28,43,Los Angeles,Lawyer,51692,717.0,0,0,1,2.26981417,0,34355.99889754006,27313.354909738173,0.0,0,2018-08-30,2024-03-05,4,0,,1,0,1
2023-10-14,43,San Francisco,Software Developer,75378,711.0,0,0,1,0.8368972038175225,1,26586.54925024537,20688.471050082502,,0,2022-08-27,2023-12-15,0,0,False,1,0,0
2024-10-21,61,Seattle,Software Developer,58520,637.0,0,0,1,1.297181221425007,0,12195.509731464526,10680.450689815298,0.0,0,2019-06-15,2024-01-08,0,0,False,0,0,0
2019-12-20,26,Boston,Accountant,30227,758.0,0,0,1,1.2435507130287504,0,62422.943862193104,43694.23644626618,0.0,0,2022-08-27,2024-01-07,0,0,False,0,0,0
2020-02-11,35,Boston,Banker,6808,622.0,12,0,1,1.7194138069451217,0,12687.24694,11188.856926441616,0.0,0,2022-10-12,2023-11-20,3,1,,0,0,1
2021-07-13,66,Chicago,Banker,8028,801.0,0,0,1,1.182575826070422,0,67125.43775204587,44547.38312872685,0.0,0,2016-11-29,2023-11-24,0,0,False,0,0,0
2021-05-18,58,Los Angeles,Consultant,3816,765.0,0,0,1,1.8486253668326715,0,32914.708099027506,23106.243607133038,0.0,0,2021-05-21,2024-08-13,0,0,,0,0,0
2020-10-19,60,Seattle,Teacher,27324,687.0,0,0,1,0.9003018783726724,0,96213.52206242776,62475.59202,0.0,0,2018-03-22,2023-11-26,0,0,False,0,0,0
2020-11-27,28,Chicago,Banker,2580,554.0,0,0,1,1.5842928087309645,0,11930.84467169109,8874.760333,2.0,0,2015-02-17,2024-06-30,1,0,False,1,0,0
2020-03-24,55,Houston,Teacher,56047,614.0,0,0,1,0.9947939318144255,0,38307.470785392434,34121.75540579218,0.0,0,2022-03-03,2024-02-26,4,0,False,0,0,1
2023-02-17,18,New York,Accountant,54981,698.0,0,0,1,0.9254062462967604,0,81328.78514,55650.1886,0.0,0,2021-04-17,2023-11-22,0,0,,0,0,0
